gid,light,dem,ndvi,road_dis,poi_dis,poi
28328,50,14,0.858697739130435,504,4130.758846284859,0.0
28329,53,14,0.892962291666667,792,3647.05846252362,0.0
28330,54,23,0.770143,1067,3083.7246299976878,0.0
28331,56,23,0.817605,737,2258.8590202230766,0.0
28332,57,23,0.77951,301,1280.3492700647882,0.0
28333,58,23,0.65125796,0,379.2756747019595,8.457161116828711
28334,58,32,0.60548176,30,450.8602680399313,5.305958827471469
28335,58,32,0.587344428571428,6,441.82683618162565,6.836903589980329
28336,58,27,0.5652066,18,606.4789387057879,3.726569352171762
28337,57,27,0.539469,103,884.9749223029181,0.30031130014420954
28338,57,27,0.617175384615385,19,919.8783853772218,0.3340618820411505
28339,57,27,0.7373370909090909,59,1331.002900130769,0.18390623196904574
28340,57,19,0.737328363636364,228,1746.5371794679309,0.0
28341,57,19,0.76576676923077,535,2141.179497924413,0.0
28342,57,18,0.693626227272727,431,2464.0767835852484,0.0
28343,57,18,0.62654148,170,3030.167671282415,0.0
28344,57,23,0.5393618571428571,102,3538.1685539719283,0.0
28345,57,23,0.476025,369,3474.7179851055603,0.0
28346,57,25,0.481336384615385,34,3192.6863933429745,0.38618012755547426
28347,57,25,0.49338180000000004,6,2857.0524433163437,0.19309006377773713
28348,57,18,0.49329359999999994,68,2640.906432408155,0.5652648478249571
28349,57,18,0.488560434782609,59,2776.869257989371,0.0
28350,57,15,0.448238230769231,114,3130.453647979136,0.0
28351,58,15,0.444096045454546,347,3527.0030407435984,0.0
28352,58,15,0.227756428571429,766,3497.3391103709796,0.0
28353,58,15,0.195813074074074,912,3253.5968022753596,0.0
28354,58,30,0.310828090909091,577,2947.386435892867,0.0
28355,59,30,0.41232825,272,2230.630194367459,0.0
28356,59,28,0.480830772727273,35,1679.899757610376,0.12398172941733421
28357,60,28,0.51569768,97,1517.740880381556,0.0
28358,60,24,0.49359572,14,886.4719698306936,2.6144073201392306
28359,60,24,0.5043890000000001,15,624.1394072814976,6.829786120328594
28360,60,24,0.5043890000000001,177,1277.9307648104502,0.0
28361,61,24,0.532092636363637,10,1939.9052966236873,0.0
28362,61,23,0.51090344,96,1863.4039449130123,0.0
28363,60,23,0.496285739130435,28,1132.9733074585454,0.6155463269775425
28364,60,21,0.494875818181818,23,771.5094876858229,0.7923350892948524
28365,61,21,0.524101192307693,49,1105.843296501552,0.0
28366,61,17,0.5457846818181821,74,1045.688324870898,0.0
28367,61,17,0.492421375,70,620.6385700129966,5.995205404713761
28368,61,17,0.530998181818182,42,776.8449616345765,0.20617702410512243
28369,60,17,0.54022844,66,433.8110419659631,10.02621878134364
28370,60,7,0.55828108,76,645.4375867023034,4.941131108871202
28371,61,7,0.56106375,60,976.8784814753233,0.3760779125659137
28372,61,19,0.660848461538462,479,1943.1527174737344,0.0
28373,61,19,0.72325,910,2844.5097808619885,0.0
28374,61,19,0.628635,730,2978.3158146592627,0.0
28375,61,19,0.517827818181818,230,2759.1048390732917,0.0
28376,61,18,0.61527,28,2466.6916453315143,0.0
28377,61,18,0.61527,401,2041.7272845239231,0.0
28378,61,33,0.63771,439,1632.0239914379945,0.0
28379,61,33,0.6104921666666661,51,944.5564620292593,2.8733913771443285
28380,61,36,0.601518954545455,11,497.0602704109486,9.850348402207203
28381,61,36,0.5228084583333329,43,815.3051812915123,1.57410877200971
28382,61,41,0.46619204,39,595.7259762948505,4.16739327898895
28383,61,41,0.49461279999999996,58,479.68940813762083,5.356699498214489
28384,61,46,0.51057936,1,779.7168871462611,2.1425879609677088
28385,61,46,0.486540869565217,6,908.8270377993562,1.2976754345680979
28386,61,43,0.48236819999999997,210,1221.0562113668989,0.0
28387,60,43,0.541910363636363,36,943.2189018115125,2.095520822948165
28388,60,43,0.6082500869565219,30,1048.9656212694526,0.15015565007210477
28389,59,43,0.608873076923077,104,698.8688284829448,1.5343886994371192
28390,58,43,0.6018600000000001,7,776.1076065659686,1.2880324111689718
28391,57,43,0.59470736,6,1231.1400997227133,0.5512595043167026
28392,56,38,0.5995166818181821,109,1887.565831307355,0.0
28393,55,38,0.61997496,28,1915.3619390391516,0.12398172941733421
28394,53,43,0.6102546666666671,142,1791.1317489003313,0.0
28395,50,43,0.603452619047619,59,2075.354316289854,0.0
28396,47,43,0.621578,89,2567.37398856408,0.0
28397,43,43,0.661771318181818,141,3127.370130114307,0.0
28398,39,41,0.704929615384616,193,3834.3201215317736,0.0
28399,34,41,0.7020448571428579,105,4466.796137970422,0.0
28400,32,43,0.736688875,71,4796.547689418361,0.0
28401,30,43,0.7507594,2,4609.371448330048,0.31707179319507134
28402,30,35,0.668449,36,4362.964455105817,0.0
28403,29,35,0.668449,56,3948.077066932995,0.0
28404,29,36,0.600467333333333,126,3612.178022864066,0.0
28405,29,36,0.63979562962963,23,3386.869544086439,0.20617702410512243
28406,29,29,0.633615863636364,63,3357.755577771652,0.0
28407,29,31,0.598461608695652,0,3037.7205080356866,0.0
28408,27,39,0.600926833333333,17,2808.0505390212174,0.0
28409,26,40,0.620789545454546,137,2809.0352991653713,0.0
28410,23,41,0.6248495769230771,1,2852.8836118836048,0.0
28411,21,44,0.6272653,39,3013.4102960642635,0.0
28412,18,56,0.64676548,83,3205.049919355302,0.0
28413,16,51,0.6815335,103,3586.5490415844024,0.0
28414,14,31,0.676342041666667,27,4235.369424917996,0.0
28415,13,30,0.565295130434783,45,4982.258584820044,0.0
28416,12,25,0.7158442727272729,44,5376.712425935694,0.0
28417,12,24,0.756145,66,5509.9378654252105,0.0
28418,13,22,0.8588924285714291,266,5418.225970112144,0.0
28419,13,22,0.905098916666667,20,5409.117918715689,0.0
28420,13,20,0.8622274545454541,180,5659.771055609627,0.0
28421,13,20,0.755735,275,5816.646349835497,0.0
28422,13,21,0.7743878000000001,107,6023.510798978397,0.20617702410512243
28423,13,21,0.86203880952381,302,6522.231452893276,0.0
28424,13,21,0.8662526,772,7092.787606751018,0.0
28425,0,21,0.0,1183,7721.704811427731,0.0
28426,0,19,0.826053,1343,8413.927294842366,0.0
28427,0,19,0.826053,1394,9186.321044624436,0.0
28428,0,0,0.0,1573,9978.920508317144,0.0
28429,0,0,0.0,1872,10819.378530017715,0.0
28430,0,0,0.0,2244,11700.197675462365,0.0
28431,0,0,0.0,2659,12612.450884107344,0.0
28432,0,0,0.0,3098,13518.880466915827,0.0
28433,0,0,0.0,3554,14446.209093400194,0.0
28434,0,0,0.0,4020,15391.781993566003,0.0
28435,0,0,0.0,4494,16352.486685345637,0.0
28436,0,0,0.0,4972,17325.784968827797,0.0
28437,0,0,0.0,5455,18309.741001765968,0.0
28438,0,0,0.0,5940,19301.8100879688,0.0
28439,0,0,0.0,6428,20299.5750667008,0.0
28440,0,0,0.0,6917,21304.695450489908,0.0
28441,0,0,0.0,7408,22316.24678955567,0.0
28442,0,0,0.0,7900,23333.45496070695,0.0
28443,0,0,0.0,8393,24355.666343564702,0.0
28444,0,0,0.0,8887,25382.324920054303,0.0
28445,0,0,0.0,9381,26412.954478873802,0.0
28446,0,0,0.0,9876,27447.092126959004,0.0
28447,0,0,0.0,10372,28484.105888105536,0.0
28448,0,0,0.0,10867,29524.043877601027,0.0
28449,0,0,0.0,11364,30566.63173241801,0.0
28450,0,0,0.0,11860,31611.62827487507,0.0
28451,0,0,0.0,12357,32658.820625732507,0.0
28452,0,0,0.0,12854,33678.392026051784,0.0
28453,0,0,0.0,13351,34665.36614687139,0.0
28454,0,0,0.0,13849,35647.66451407531,0.0
28455,0,0,0.0,14346,36618.97781452024,0.0
28456,0,0,0.0,14844,37594.74073954195,0.0
28457,0,0,0.0,15342,38574.75736784786,0.0
28458,0,0,0.0,15840,39558.839750985026,0.0
28459,0,0,0.0,16338,40546.80752991662,0.0
28460,0,0,0.0,16837,41538.48762535113,0.0
28461,0,0,0.0,17335,42533.71398038515,0.0
28462,0,0,0.0,17834,43525.58253454342,0.0
28463,0,0,0.0,18332,44457.57466974876,0.0
28464,0,0,0.0,18831,45387.417292673184,0.0
28465,0,0,0.0,19330,46315.263791369776,0.0
28466,0,0,0.0,19828,47183.83010414471,0.0
28467,0,0,0.0,20327,47977.761502214744,0.0
28468,0,0,0.0,20826,48716.58558928282,0.0
28469,0,0,0.0,21119,49466.450458374326,0.0
28470,0,0,0.0,21232,50227.00512447464,0.0
28471,0,0,0.0,21356,50985.21778932113,0.0
28472,0,0,0.0,21489,51747.89005598792,0.0
28473,0,0,0.0,21633,52520.890638335935,0.0
28474,0,0,0.0,21787,53302.41427085246,0.0
28475,0,0,0.0,21951,54064.88407767911,0.0
28476,0,0,0.0,22125,54837.25731141054,0.0
28477,0,0,0.0,22309,55583.75856636884,0.0
28478,0,0,0.0,22502,56308.73517503277,0.0
28479,0,0,0.0,22705,57022.062986925055,0.0
28480,0,0,0.0,22917,57746.36232465811,0.0
28481,0,0,0.0,23137,58481.283823396014,0.0
28482,0,0,0.0,23366,59226.485850564335,0.0
28483,0,0,0.0,23604,59981.634728608115,0.0
28484,0,0,0.0,23849,60746.40491833312,0.0
28485,0,0,0.0,24103,61520.47916392676,0.0
28486,0,0,0.0,24364,62303.54860107764,0.0
28487,0,0,0.0,24632,63095.312829887145,0.0
28488,0,0,0.0,24908,63895.4799544973,0.0
28489,0,0,0.0,25190,64703.76659153852,0.0
28490,0,0,0.0,25479,65519.897849634144,0.0
28491,0,0,0.0,25775,66343.60728228424,0.0
28492,0,0,0.0,26076,67174.6368164958,0.0
28493,0,0,0.0,26384,68012.73665953173,0.0
28494,0,0,0.0,26698,68857.66518612322,0.0
28495,0,0,0.0,27016,69709.1888084335,0.0
28496,0,0,0.0,27340,70567.08183098058,0.0
28497,0,0,0.0,27670,71431.12629262755,0.0
28498,0,0,0.0,28004,72301.11179763493,0.0
28499,0,0,0.0,28343,73176.83533764574,0.0
28500,0,0,0.0,28687,74058.1011063426,0.0
28501,0,0,0.0,10540,32017.33598314655,0.0
28502,0,0,0.0,10109,31224.806879013115,0.0
28503,0,0,0.0,9684,30439.29111171541,0.0
28504,0,0,0.0,9268,29583.32920901844,0.0
28505,0,0,0.0,8860,28667.30007330945,0.0
28506,0,0,0.0,8462,27719.684047326497,0.0
28507,0,0,0.0,8075,26777.776554796583,0.0
28508,0,0,0.0,7701,25844.66210488976,0.0
28509,0,0,0.0,7342,24922.12030317157,0.0
28510,0,0,0.0,7001,24011.372068609293,0.0
28511,0,0,0.0,6671,23049.665855102314,0.0
28512,0,0,0.0,6343,22089.769590327403,0.0
28513,0,0,0.0,6040,21141.08594044267,0.0
28514,0,0,0.0,5763,20205.19406569368,0.0
28515,0,0,0.0,5306,19278.074038828778,0.0
28516,0,0,0.0,4824,18358.808650135816,0.0
28517,0,0,0.0,4345,17455.687643828973,0.0
28518,0,0,0.0,3873,16565.162337499583,0.0
28519,0,0,0.0,3408,15698.253542419596,0.0
28520,0,0,0.0,2954,14860.149048905922,0.0
28521,0,0,0.0,2519,14038.26420250852,0.0
28522,0,0,0.0,2112,13212.677367925411,0.0
28523,0,0,0.0,1730,12438.284449055222,0.0
28524,0,0,0.0,1238,11728.288109333043,0.0
28525,8,0,0.0,757,11076.249350328744,0.0
28526,8,0,0.0,338,10505.123121801513,0.0
28527,8,0,0.783324,385,10036.368912171918,0.0
28528,8,0,0.836722125,134,9672.767590845919,0.0
28529,8,0,0.840282,326,9334.282554750132,0.0
28530,0,0,0.0,823,8784.338073265977,0.0
28531,7,0,0.0,886,7863.8815077435565,0.0
28532,7,43,0.9361510000000001,500,6907.802213946612,0.0
28533,8,43,0.9099103043478259,195,5969.129273408395,0.0
28534,8,59,0.866874476190476,463,5077.389164624613,0.0
28535,8,63,0.8932432857142851,385,4233.56857173724,0.0
28536,7,47,0.9330790000000001,83,3597.3508271676583,0.7250635212961878
28537,7,43,0.926886086956522,112,3600.7047135928674,0.20617702410512243
28538,7,43,0.952518583333333,181,4065.541563723718,0.0
28539,7,43,0.9193772173913041,50,4610.012278519441,0.0
28540,7,26,0.8964532692307701,41,5190.524958225649,0.0
28541,7,22,0.9420423000000001,368,5809.440148043267,0.0
28542,7,24,0.92364348,632,6193.077831522115,0.0
28543,7,24,0.8489580800000011,539,6558.456697153534,0.0
28544,8,30,0.838312619047619,308,6766.219309718744,0.0
28545,9,30,0.8516786,618,6584.109691905225,0.0
28546,9,30,0.9073783913043479,928,6141.680206140646,0.0
28547,10,30,0.805545,484,5644.370428018614,0.0
28548,10,24,0.7967609999999999,205,5092.255518276188,0.0
28549,11,24,0.8647242,38,4396.332452000743,0.0
28550,11,18,0.910033,157,3816.0280691086627,0.0
28551,11,18,0.860225,168,3088.3492545188924,0.45414048293979087
28552,12,18,0.847409652173913,64,2809.129557666286,2.7824714422382835
28553,12,18,0.936096391304348,153,3344.981600102441,0.0
28554,13,25,0.892706130434783,192,3926.500083607458,0.0
28555,15,25,0.7997270000000001,594,4425.809873150013,0.0
28556,16,19,0.981188,496,4960.27157410144,0.0
28557,18,19,0.981188,60,4952.955441386407,0.0
28558,18,26,0.852713416666667,338,4820.972541285989,0.0
28559,21,26,0.8454767826086949,473,4580.961281757882,0.0
28560,22,26,0.91805112,857,4431.256584533121,0.0
28561,23,26,0.9018467142857142,743,4224.82766652973,0.0
28562,24,24,0.786921,270,3741.893412817567,0.12398172941733421
28563,25,24,0.786921,80,3233.745491577303,0.0
28564,25,28,0.9784809999999999,87,2901.234561747598,0.0
28565,27,28,0.824459,34,2880.7014778744633,0.0
28566,28,38,0.8307058695652171,154,2902.792300834557,0.0
28567,30,38,0.93386516,240,2914.62676793879,0.0
28568,31,38,0.9563057727272729,251,3072.1175481970654,0.0
28569,33,38,0.885530545454545,220,3212.0062303642944,0.0
28570,35,25,0.826384703703703,100,3376.408137009788,0.0
28571,37,25,0.877125,247,3566.5622158656993,0.0
28572,38,30,0.94823475,101,3715.399584743563,0.20617702410512243
28573,40,30,0.7727464347826091,99,3839.623922067213,0.0
28574,41,30,0.783888,64,4012.862258650396,0.373093167228089
28575,44,30,0.89466896,12,4291.011229484868,0.8635097858122109
28576,45,25,0.8135522,144,4337.185744064175,0.7211603927774939
28577,49,25,0.8703694814814821,40,4131.282142467051,0.0
28578,50,25,0.9307479999999999,104,3741.757006437419,0.0
28579,53,25,0.9307479999999999,591,3174.264195807313,0.0
28580,54,25,0.873073739130435,613,2621.312524047205,0.0
28581,56,25,0.608196545454546,372,2162.580027012255,0.0
28582,57,25,0.7138701481481479,64,1368.977730594639,0.1699008884607913
28583,58,25,0.685615952380953,75,632.6408717190303,3.9605274674981756
28584,58,22,0.607642130434783,32,495.3881873485564,6.201841620409317
28585,58,22,0.58919325,23,296.0060766448583,13.672659200984572
28586,58,30,0.62276052173913,4,527.9821204435378,4.3129570131567085
28587,57,30,0.5851551538461539,52,453.86886411338577,21.620806439816565
28588,57,30,0.6449135,22,461.8858595781532,8.206901700041874
28589,57,30,0.7873399999999999,2,1014.720176829733,0.5429940556888804
28590,57,20,0.77800688,64,1242.7748644862695,1.078181854340373
28591,57,20,0.729008,165,1676.0504259447855,0.0
28592,57,20,0.6939810000000001,5,1902.2025775658233,0.1699008884607913
28593,57,20,0.5424913636363641,1,2595.821934503447,0.0
28594,57,20,0.4938803333333329,2,3305.420450993626,0.0
28595,57,20,0.576655857142857,59,3560.0876806721058,0.0
28596,57,27,0.652005181818182,56,3246.338398423891,0.0
28597,57,27,0.6648703846153851,324,3045.5454779214906,0.0
28598,57,33,0.581384,58,2775.1141806069554,0.0
28599,57,33,0.46966452,36,2580.174389393085,0.12398172941733421
28600,57,28,0.450415285714286,29,2608.670550278785,0.34393450123549374
28601,58,28,0.374194846153846,99,2728.7999654105042,0.17196725061774687
28602,58,28,0.17919820833333303,413,3058.711080283083,0.0
28603,58,28,0.111851619047619,756,3241.7939374326243,0.0
28604,58,35,0.19265176,975,3114.5616046008695,0.0
28605,59,35,0.36994099999999996,501,2829.0630563752698,0.0
28606,59,28,0.445801153846154,11,2138.35692668385,0.18390623196904574
28607,60,28,0.416902272727273,111,1646.4167822465006,0.545978801026705
28608,60,24,0.4375545,151,1408.653034521597,0.17196725061774687
28609,60,24,0.40575546153846204,30,1090.12254181466,0.0
28610,60,24,0.37188499999999997,27,897.2849883440728,3.32913903065064
28611,61,24,0.3868882,65,1368.1269162223696,0.36781246393809147
28612,61,23,0.41112919047619106,162,1572.0626894831505,0.0
28613,60,23,0.41552048,74,905.2279426868835,0.20617702410512243
28614,60,21,0.44509728,108,484.27907944413965,11.51928023764165
28615,61,21,0.46731347619047603,33,511.9961902480684,5.03434700172942
28616,61,17,0.48061664,104,741.0927729039846,2.276901501169821
28617,61,17,0.46198352173913004,2,532.2826428329267,8.614434236552555
28618,61,19,0.5498991999999999,24,388.76328559148243,17.561093588784523
28619,60,19,0.5564614545454549,5,590.1748053150327,2.7271388555909177
28620,60,7,0.56193,107,971.2775933499682,0.5372541608084481
28621,61,7,0.56193,132,1526.6892445718158,0.0
28622,61,19,0.679253636363636,569,2299.2746691873604,0.0
28623,61,19,0.72325,611,2442.860593905263,0.0
28624,61,19,0.633758952380952,349,2162.069438566719,0.0
28625,61,19,0.493821,138,1983.9608303162895,0.0
28626,61,32,0.5279065,84,1873.6270414400594,0.0
28627,61,32,0.5693857142857139,223,1817.005677419957,0.0
28628,61,37,0.574092,109,1304.2832002461246,0.20617702410512243
28629,61,37,0.5177413043478261,6,945.9472832890955,3.0926553615768366
28630,61,37,0.510231923076923,63,603.3430634388872,7.842762768827258
28631,61,37,0.4859248571428571,23,466.76554985854415,8.144222047947553
28632,61,35,0.469199173913043,114,700.508227640943,0.45414048293979087
28633,61,35,0.52065,11,308.7253260238674,18.182609406437717
28634,61,56,0.561165045454545,2,639.4106443559663,3.6425372911222356
28635,61,56,0.537209,2,325.5054265529265,5.662980289034348
28636,61,31,0.537214952380953,229,1042.6214700277756,0.0
28637,60,31,0.537334,25,1456.8362623186038,0.0
28638,60,31,0.658797833333334,4,1291.2249810495175,1.0219308845121382
28639,59,31,0.66366,3,955.905122872284,1.5128066946866945
28640,58,32,0.688295708333333,221,1209.3385143099465,0.0
28641,57,32,0.655412391304348,34,1665.1895589023914,0.0
28642,56,35,0.610649,1,2287.5863909569202,0.0
28643,55,35,0.627212095238095,39,1992.836362724808,0.0
28644,53,51,0.629297708333333,21,1542.1557520398098,1.292853922868535
28645,50,51,0.62413272,16,1691.925019798377,0.8612138278600381
28646,47,51,0.6312949130434781,38,2112.805566273218,0.6952160679179407
28647,43,51,0.6789301666666671,313,2800.2189355228893,0.0
28648,39,43,0.7649909523809529,237,3462.1857905323795,0.0
28649,34,43,0.788982,84,4108.509486547975,0.0
28650,33,34,0.7855930909090909,29,4547.13759972575,0.0
28651,30,34,0.7784083043478259,3,4410.313008184417,0.0
28652,30,33,0.771653041666667,47,4131.999972795056,0.0
28653,29,33,0.7405771363636372,91,3826.4874813792085,0.0
28654,29,39,0.595545,103,3478.9740431049668,0.0
28655,29,39,0.605471,66,3276.1331520570666,0.0
28656,29,35,0.57974704,9,3228.1058078261067,0.0
28657,29,35,0.5457921666666671,23,3109.031693313653,0.6598583154544786
28658,27,33,0.5455433333333329,66,2991.4317793208866,0.19745238388686556
28659,25,35,0.5748259130434781,24,3211.059736870648,0.0
28660,23,41,0.5773718181818179,50,3477.763330910156,0.0
28661,21,44,0.567525259259259,39,3809.328047642011,0.0
28662,18,56,0.623849047619047,7,4076.9988714123524,0.0
28663,16,51,0.720507,33,4367.656590520719,0.18413582776426302
28664,14,31,0.661945,78,4923.617170538924,0.0
28665,13,30,0.65174868,125,5296.828362761729,0.0
28666,12,25,0.796208416666667,5,5472.179899764617,0.0
28667,12,24,0.8030964285714292,60,5335.199311897737,0.0
28668,12,22,0.8998450000000001,180,5008.629762875599,0.0
28669,13,22,0.946176181818182,89,4821.115158079738,0.0
28670,13,20,0.893881538461539,163,5055.427394255087,0.0
28671,13,20,0.8068672857142858,93,5504.50942396797,0.0
28672,13,21,0.7979258260869571,252,5810.721646753397,0.0
28673,13,21,0.8329281999999999,221,6226.269300985827,0.0
28674,13,21,0.8330690000000001,509,6714.631725820914,0.0
28675,14,21,0.0,815,7288.327078189486,0.0
28676,16,19,0.826053,845,7942.39463409956,0.0
28677,17,19,0.826053,910,8694.687884115057,0.0
28678,17,0,0.0,1166,9518.180814694133,0.0
28679,0,0,0.0,1546,10374.136544603223,0.0
28680,0,0,0.0,1980,11252.485648941474,0.0
28681,0,0,0.0,2440,12160.405948696525,0.0
28682,0,0,0.0,2913,13088.37956545606,0.0
28683,0,0,0.0,3394,14036.548745370013,0.0
28684,0,0,0.0,3879,15000.99484414555,0.0
28685,0,0,0.0,4368,15978.729213971692,0.0
28686,0,0,0.0,4859,16967.64620160484,0.0
28687,0,0,0.0,5352,17965.998397993604,0.0
28688,0,0,0.0,5846,18972.39613316129,0.0
28689,0,0,0.0,6341,19985.717657828674,0.0
28690,0,0,0.0,6836,21005.045601431244,0.0
28691,0,0,0.0,7333,22029.621104044003,0.0
28692,0,0,0.0,7829,23058.701733088034,0.0
28693,0,0,0.0,8326,24091.51395386587,0.0
28694,0,0,0.0,8824,25127.99238757036,0.0
28695,0,0,0.0,9322,26167.74294329565,0.0
28696,0,0,0.0,9820,27210.426300999883,0.0
28697,0,0,0.0,10318,28255.748595485737,0.0
28698,0,0,0.0,10816,29303.453973364758,0.0
28699,0,0,0.0,11314,30353.31858938944,0.0
28700,0,0,0.0,11813,31405.145721607772,0.0
28701,0,0,0.0,12312,32437.182490502866,0.0
28702,0,0,0.0,12811,33425.897649477396,0.0
28703,0,0,0.0,13309,34400.13922793768,0.0
28704,0,0,0.0,13808,35371.41157028293,0.0
28705,0,0,0.0,14308,36347.22632320192,0.0
28706,0,0,0.0,14807,37327.3843589227,0.0
28707,0,0,0.0,15306,38311.69405518434,0.0
28708,0,0,0.0,15805,39299.97100160693,0.0
28709,0,0,0.0,16304,40292.037776615354,0.0
28710,0,0,0.0,16804,41287.72377144954,0.0
28711,0,0,0.0,17303,42230.9359117088,0.0
28712,0,0,0.0,17802,43165.19070599871,0.0
28713,0,0,0.0,18302,44096.38534979834,0.0
28714,0,0,0.0,18801,44983.36054783904,0.0
28715,0,0,0.0,19301,45839.56855006894,0.0
28716,0,0,0.0,19800,46628.10136480137,0.0
28717,0,0,0.0,20300,47362.7415348445,0.0
28718,0,0,0.0,20527,48105.473755741055,0.0
28719,0,0,0.0,20631,48842.97523111213,0.0
28720,0,0,0.0,20747,49591.91096370183,0.0
28721,0,0,0.0,20873,50351.889530539906,0.0
28722,0,0,0.0,21009,51122.52859010264,0.0
28723,0,0,0.0,21156,51903.45514366853,0.0
28724,0,0,0.0,21313,52676.76826175546,0.0
28725,0,0,0.0,21481,53428.291525517394,0.0
28726,0,0,0.0,21659,54156.50058874892,0.0
28727,0,0,0.0,21846,54859.0102093579,0.0
28728,0,0,0.0,22044,55569.529242978926,0.0
28729,0,0,0.0,22251,56291.35041157159,0.0
28730,0,0,0.0,22467,57024.108614437355,0.0
28731,0,0,0.0,22692,57767.44673194957,0.0
28732,0,0,0.0,22925,58521.01588968714,0.0
28733,0,0,0.0,23167,59284.475679333525,0.0
28734,0,0,0.0,23417,60057.49433719603,0.0
28735,0,0,0.0,23675,60839.74888161793,0.0
28736,0,0,0.0,23941,61630.92521092181,0.0
28737,0,0,0.0,24214,62430.718163834994,0.0
28738,0,0,0.0,24494,63238.83154459978,0.0
28739,0,0,0.0,24782,64054.97811516509,0.0
28740,0,0,0.0,25075,64878.879556991065,0.0
28741,0,0,0.0,25375,65710.26640508104,0.0
28742,0,0,0.0,25682,66548.87795688774,0.0
28743,0,0,0.0,25994,67394.46215872957,0.0
28744,0,0,0.0,26312,68246.77547230685,0.0
28745,0,0,0.0,26635,69105.58272382655,0.0
28746,0,0,0.0,26964,69970.65693814262,0.0
28747,0,0,0.0,27298,70841.77916019283,0.0
28748,0,0,0.0,27636,71718.7382658778,0.0
28749,0,0,0.0,27980,72601.33076437784,0.0
28750,0,0,0.0,28327,73482.96427050163,0.0
28751,0,0,0.0,10797,32581.73868148704,0.0
28752,0,0,0.0,10377,31760.609185885558,0.0
28753,0,0,0.0,9964,30904.766024613546,0.0
28754,0,0,0.0,9559,30016.807280047524,0.0
28755,0,0,0.0,9164,29081.073249944744,0.0
28756,0,0,0.0,8780,28142.362512958585,0.0
28757,0,0,0.0,8408,27213.288776276062,0.0
28758,0,0,0.0,8049,26294.7757424683,0.0
28759,0,0,0.0,7707,25330.182234121232,0.0
28760,0,0,0.0,7377,24365.265740991064,0.0
28761,0,0,0.0,7047,23410.14780071263,0.0
28762,0,0,0.0,6738,22466.062267035624,0.0
28763,0,0,0.0,6404,21534.456016058488,0.0
28764,0,0,0.0,5926,20610.77891495861,0.0
28765,0,0,0.0,5453,19696.177734652534,0.0
28766,0,0,0.0,4985,18792.30787108938,0.0
28767,0,0,0.0,4524,17905.48075759718,0.0
28768,0,0,0.0,4072,17040.65944152463,0.0
28769,0,0,0.0,3633,16202.065421092175,0.0
28770,0,0,0.0,3212,15333.398372063015,0.0
28771,0,0,0.0,2815,14498.757221722864,0.0
28772,0,0,0.0,2338,13706.094532898933,0.0
28773,0,0,0.0,1873,12964.646652129088,0.0
28774,0,0,0.0,1431,12284.831809979165,0.0
28775,0,0,0.0,1043,11651.48105513335,0.0
28776,0,0,0.0,793,11096.784635343767,0.0
28777,0,0,0.0,819,10629.770209741648,0.0
28778,0,0,0.0,581,10160.925432877108,0.0
28779,0,0,0.0,640,9606.113687686895,0.0
28780,0,0,0.0,990,8742.163790297742,0.0
28781,8,0,0.0,852,7786.033138971301,0.0
28782,8,41,0.841884,415,6871.918027708508,0.0
28783,8,41,0.85679592,81,6027.162799243322,0.12398172941733421
28784,8,54,0.873892666666667,140,5318.93319412314,0.0
28785,8,58,0.895899,416,4782.775438562267,0.0
28786,8,44,0.9330790000000001,115,4341.184621166134,0.0
28787,8,41,0.9330790000000001,103,4275.044778118425,0.0
28788,7,41,0.912377125,163,4541.296650502267,0.0
28789,7,41,0.90289,132,4857.545135610196,0.0
28790,7,30,0.911614181818182,233,5281.821829561737,0.0
28791,7,28,0.9545828518518521,39,5828.49691825499,0.0
28792,7,23,0.9385076363636371,192,6268.133490268624,0.0
28793,8,23,0.8783605217391309,410,6651.936197239121,0.0
28794,9,28,0.8544874,525,6877.493350958168,0.0
28795,9,28,0.9253610000000001,588,6640.962132784903,0.0
28796,10,31,0.9253610000000001,730,6172.114797834237,0.0
28797,10,31,0.843931,366,5687.858654036389,0.0
28798,11,26,0.9196629166666658,238,5243.017527769894,0.0
28799,11,26,0.932177461538461,5,4650.678551678351,0.24796345883466842
28800,11,25,0.9214285,82,4058.4508509513885,0.0
28801,11,25,0.864447,176,3451.3296237584045,0.0
28802,12,25,0.856289217391304,106,3205.837352885474,0.8830254284056802
28803,13,25,0.91812188,316,3553.9013434551985,0.0
28804,14,24,0.8764894347826091,34,3807.6501030123577,0.0
28805,16,24,0.801437,514,4251.79664787832,0.0
28806,17,20,0.9703729999999999,636,4514.896538967231,0.0
28807,19,20,0.981188,154,4273.58215926363,0.0
28808,20,25,0.8148752173913041,9,4023.6379064371513,0.0
28809,22,25,0.776272869565217,281,3760.3199282215533,0.0
28810,23,25,0.852065869565217,484,3684.1517909280965,0.0
28811,24,25,0.9047050740740741,519,3645.40188683311,0.0
28812,25,25,0.8361921999999998,226,3723.577541724574,0.0
28813,26,25,0.7862031666666658,86,3692.518538976192,0.0
28814,26,27,0.80890552,14,3642.3796580044436,0.0
28815,27,27,0.772657863636364,17,3732.661309006686,0.0
28816,28,37,0.8381086,463,3763.8264462879047,0.0
28817,29,37,0.86809580952381,390,3629.8819269979895,0.0
28818,30,37,0.8868360000000001,345,3606.1730509963922,0.0
28819,33,37,0.865473458333333,115,3531.846849954277,0.0
