subid,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60
33,0.125,0.5,0.375,0.0,0.0,0.0,0.125,0.625,0.25,0.0,0.125,0.625,0.125,0.125,0.0,0.125,0.375,0.375,0.125,0.0,0.5,0.25,0.125,0.125,0.0,0.125,0.125,0.125,0.375,0.25,0.375,0.125,0.125,0.375,0.0,0.25,0.75,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.625,0.125,0.375,0.25,0.25,0.125,0.0,0.0,0.125,0.375,0.5,0.0
34,0.6575342465753424,0.273972602739726,0.0547945205479452,0.0136986301369863,0.0,0.7671232876712328,0.1643835616438356,0.0547945205479452,0.0136986301369863,0.0,0.6301369863013698,0.273972602739726,0.0410958904109589,0.0410958904109589,0.0136986301369863,0.5753424657534246,0.2054794520547945,0.1643835616438356,0.0410958904109589,0.0136986301369863,0.6438356164383562,0.2465753424657534,0.0821917808219178,0.0136986301369863,0.0136986301369863,0.3424657534246575,0.273972602739726,0.136986301369863,0.2054794520547945,0.0410958904109589,0.6575342465753424,0.2328767123287671,0.0821917808219178,0.0273972602739726,0.0,0.7534246575342466,0.2328767123287671,0.0136986301369863,0.0,0.0,0.5616438356164384,0.2465753424657534,0.1643835616438356,0.0273972602739726,0.0,0.3561643835616438,0.3013698630136986,0.2602739726027397,0.0821917808219178,0.0,0.6986301369863014,0.0547945205479452,0.1780821917808219,0.0410958904109589,0.0273972602739726,0.5068493150684932,0.2602739726027397,0.1780821917808219,0.0547945205479452,0.0
35,0.996969696969697,0.0030303030303030303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.996969696969697,0.0030303030303030303,0.0,0.0,0.0,0.9939393939393939,0.006060606060606061,0.0,0.0,0.0,0.9939393939393939,0.006060606060606061,0.0,0.0,0.0,0.990909090909091,0.00909090909090909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9939393939393939,0.006060606060606061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.996969696969697,0.0030303030303030303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,0.40625,0.375,0.21875,0.0,0.0,0.5625,0.34375,0.09375,0.0,0.0,0.21875,0.4375,0.125,0.21875,0.0,0.59375,0.21875,0.1875,0.0,0.0,0.59375,0.34375,0.03125,0.03125,0.0,0.1875,0.3125,0.09375,0.28125,0.125,0.34375,0.34375,0.1875,0.0625,0.0625,0.53125,0.4375,0.0,0.03125,0.0,0.53125,0.34375,0.09375,0.03125,0.0,0.1875,0.34375,0.375,0.09375,0.0,0.375,0.09375,0.375,0.09375,0.0625,0.1875,0.40625,0.25,0.15625,0.0
37,0.5098039215686274,0.3333333333333333,0.13725490196078433,0.0196078431372549,0.0,0.8823529411764706,0.11764705882352941,0.0,0.0,0.0,0.803921568627451,0.1568627450980392,0.0196078431372549,0.0196078431372549,0.0,0.35294117647058826,0.3137254901960784,0.23529411764705882,0.09803921568627451,0.0,0.6862745098039216,0.17647058823529413,0.058823529411764705,0.0784313725490196,0.0,0.2549019607843137,0.43137254901960786,0.3137254901960784,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.6078431372549019,0.35294117647058826,0.0392156862745098,0.0,0.0,0.49019607843137253,0.21568627450980393,0.19607843137254902,0.058823529411764705,0.0392156862745098,0.23529411764705882,0.39215686274509803,0.3333333333333333,0.0392156862745098,0.0,0.6666666666666666,0.09803921568627451,0.17647058823529413,0.058823529411764705,0.0,0.5686274509803921,0.23529411764705882,0.13725490196078433,0.058823529411764705,0.0
38,0.9591836734693877,0.04081632653061224,0.0,0.0,0.0,0.9591836734693877,0.04081632653061224,0.0,0.0,0.0,0.9591836734693877,0.04081632653061224,0.0,0.0,0.0,0.9795918367346939,0.02040816326530612,0.0,0.0,0.0,0.9795918367346939,0.02040816326530612,0.0,0.0,0.0,0.9795918367346939,0.02040816326530612,0.0,0.0,0.0,0.9795918367346939,0.0,0.02040816326530612,0.0,0.0,0.9183673469387755,0.08163265306122448,0.0,0.0,0.0,0.9591836734693877,0.04081632653061224,0.0,0.0,0.0,0.8367346938775511,0.14285714285714285,0.02040816326530612,0.0,0.0,0.9387755102040817,0.04081632653061224,0.02040816326530612,0.0,0.0,0.8979591836734694,0.10204081632653061,0.0,0.0,0.0
39,0.9975124378109452,0.0024875621890547263,0.0,0.0,0.0,0.9975124378109452,0.001658374792703151,0.0008291873963515755,0.0,0.0,0.9917081260364843,0.004975124378109453,0.0024875621890547263,0.0008291873963515755,0.0,0.9925373134328358,0.005804311774461028,0.001658374792703151,0.0,0.0,0.9900497512437811,0.00912106135986733,0.0008291873963515755,0.0,0.0,0.9983416252072969,0.001658374792703151,0.0,0.0,0.0,0.9817578772802653,0.01077943615257048,0.004975124378109453,0.0024875621890547263,0.0,0.9950248756218906,0.004975124378109453,0.0,0.0,0.0,0.9958540630182421,0.003316749585406302,0.0008291873963515755,0.0,0.0,0.9900497512437811,0.00912106135986733,0.0,0.0008291873963515755,0.0,0.9983416252072969,0.0,0.001658374792703151,0.0,0.0,0.9908789386401327,0.008291873963515755,0.0,0.0,0.0008291873963515755
40,0.9958063286313381,0.0041936713686618375,0.0,0.0,0.0,0.9980937857415173,0.0019062142584826535,0.0,0.0,0.0,0.9969500571864277,0.0030499428135722455,0.0,0.0,0.0,0.9961875714830347,0.002287457110179184,0.001143728555089592,0.0003812428516965307,0.0,0.9908501715592832,0.009149828440716736,0.0,0.0,0.0,0.9988562714449104,0.001143728555089592,0.0,0.0,0.0,0.9847502859321388,0.011437285550895921,0.003812428516965307,0.0,0.0,0.9992375142966069,0.0007624857033930614,0.0,0.0,0.0,0.993518871521159,0.006099885627144491,0.0003812428516965307,0.0,0.0,0.9939001143728555,0.006099885627144491,0.0,0.0,0.0,0.9980937857415173,0.0003812428516965307,0.001143728555089592,0.0003812428516965307,0.0,0.9973313000381243,0.002668699961875715,0.0,0.0,0.0
41,0.9985722444317533,0.0014277555682467161,0.0,0.0,0.0,0.9997144488863506,0.00028555111364934324,0.0,0.0,0.0,0.9988577955454027,0.0008566533409480297,0.00028555111364934324,0.0,0.0,0.9985722444317533,0.001142204454597373,0.00028555111364934324,0.0,0.0,0.9965733866362079,0.0034266133637921186,0.0,0.0,0.0,0.9997144488863506,0.00028555111364934324,0.0,0.0,0.0,0.9911479154768703,0.005425471159337522,0.0028555111364934323,0.0005711022272986865,0.0,1.0,0.0,0.0,0.0,0.0,0.9985722444317533,0.001142204454597373,0.00028555111364934324,0.0,0.0,0.9980011422044546,0.0017133066818960593,0.00028555111364934324,0.0,0.0,0.9988577955454027,0.0005711022272986865,0.0005711022272986865,0.0,0.0,0.9994288977727013,0.0005711022272986865,0.0,0.0,0.0
42,0.9988308651597818,0.0011691348402182386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9986360093530787,0.0013639906469212783,0.0,0.0,0.0,0.9998051441932969,0.0,0.00019485580670303975,0.0,0.0,0.9992205767731879,0.0005845674201091193,0.00019485580670303975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9959080280592362,0.0027279812938425566,0.0011691348402182386,0.00019485580670303975,0.0,1.0,0.0,0.0,0.0,0.0,0.9992205767731879,0.000779423226812159,0.0,0.0,0.0,0.9988308651597818,0.0011691348402182386,0.0,0.0,0.0,0.9998051441932969,0.0,0.0,0.00019485580670303975,0.0,0.9988308651597818,0.0011691348402182386,0.0,0.0,0.0
43,0.9989161066551051,0.0010838933448948623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9973986559722523,0.0017342293518317797,0.0008671146759158899,0.0,0.0,0.9967483199653154,0.0030349013657056147,0.00021677866897897247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9900281812269672,0.007804032083243009,0.0021677866897897246,0.0,0.0,0.999783221331021,0.00021677866897897247,0.0,0.0,0.0,0.9973986559722523,0.00260134402774767,0.0,0.0,0.0,0.9976154346412313,0.002384565358768697,0.0,0.0,0.0,0.9991328853240841,0.0,0.0008671146759158899,0.0,0.0,0.9976154346412313,0.002384565358768697,0.0,0.0,0.0
44,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,0.6111111111111112,0.16666666666666666,0.2222222222222222,0.0,0.0,0.7777777777777778,0.16666666666666666,0.05555555555555555,0.0,0.0,0.5555555555555556,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.6111111111111112,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.0,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.0,0.0,0.5,0.2777777777777778,0.2222222222222222,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.05555555555555555,0.0,0.7222222222222222,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.5,0.05555555555555555,0.1111111111111111,0.0
45,0.9771897810218978,0.01824817518248175,0.004562043795620438,0.0,0.0,0.9744525547445255,0.01551094890510949,0.009124087591240875,0.0009124087591240876,0.0,0.9826642335766423,0.011861313868613138,0.005474452554744526,0.0,0.0,0.9498175182481752,0.03193430656934307,0.01551094890510949,0.002737226277372263,0.0,0.9799270072992701,0.017335766423357664,0.002737226277372263,0.0,0.0,0.9616788321167883,0.03467153284671533,0.0036496350364963502,0.0,0.0,0.9826642335766423,0.01551094890510949,0.0018248175182481751,0.0,0.0,0.9552919708029197,0.029197080291970802,0.011861313868613138,0.0036496350364963502,0.0,0.968978102189781,0.024635036496350366,0.005474452554744526,0.0009124087591240876,0.0,0.906021897810219,0.09032846715328467,0.0036496350364963502,0.0,0.0,0.9671532846715328,0.021897810218978103,0.006386861313868613,0.0036496350364963502,0.0009124087591240876,0.9571167883211679,0.03923357664233577,0.002737226277372263,0.0,0.0009124087591240876
46,0.98125,0.01875,0.0,0.0,0.0,0.975,0.025,0.0,0.0,0.0,0.9875,0.0125,0.0,0.0,0.0,0.96875,0.01875,0.0125,0.0,0.0,0.9875,0.0125,0.0,0.0,0.0,0.91875,0.05625,0.01875,0.00625,0.0,0.95,0.0375,0.00625,0.00625,0.0,0.96875,0.025,0.00625,0.0,0.0,0.96875,0.01875,0.0125,0.0,0.0,0.91875,0.08125,0.0,0.0,0.0,0.98125,0.0125,0.00625,0.0,0.0,0.95625,0.04375,0.0,0.0,0.0
47,0.9204545454545454,0.045454545454545456,0.03409090909090909,0.0,0.0,0.9659090909090909,0.011363636363636364,0.022727272727272728,0.0,0.0,0.7045454545454546,0.20454545454545456,0.045454545454545456,0.03409090909090909,0.011363636363636364,0.7727272727272727,0.17045454545454544,0.056818181818181816,0.0,0.0,0.8636363636363636,0.09090909090909091,0.045454545454545456,0.0,0.0,0.5,0.3068181818181818,0.13636363636363635,0.056818181818181816,0.0,0.9431818181818182,0.045454545454545456,0.0,0.011363636363636364,0.0,0.8863636363636364,0.11363636363636363,0.0,0.0,0.0,0.625,0.20454545454545456,0.1590909090909091,0.011363636363636364,0.0,0.6704545454545454,0.29545454545454547,0.03409090909090909,0.0,0.0,0.8181818181818182,0.11363636363636363,0.056818181818181816,0.011363636363636364,0.0,0.8863636363636364,0.06818181818181818,0.03409090909090909,0.011363636363636364,0.0
48,0.69,0.24,0.07,0.0,0.0,0.65,0.16,0.16,0.02,0.01,0.66,0.21,0.07,0.06,0.0,0.63,0.18,0.15,0.03,0.01,0.73,0.17,0.09,0.01,0.0,0.47,0.27,0.14,0.11,0.01,0.69,0.2,0.08,0.02,0.01,0.53,0.41,0.06,0.0,0.0,0.67,0.21,0.11,0.01,0.0,0.4,0.45,0.14,0.01,0.0,0.74,0.09,0.12,0.05,0.0,0.49,0.34,0.14,0.03,0.0
49,0.6382978723404256,0.19148936170212766,0.14893617021276595,0.02127659574468085,0.0,0.7872340425531915,0.1276595744680851,0.0425531914893617,0.0425531914893617,0.0,0.8085106382978723,0.14893617021276595,0.02127659574468085,0.02127659574468085,0.0,0.6382978723404256,0.1276595744680851,0.14893617021276595,0.0425531914893617,0.0425531914893617,0.7872340425531915,0.10638297872340426,0.06382978723404255,0.02127659574468085,0.02127659574468085,0.48936170212765956,0.1702127659574468,0.23404255319148937,0.06382978723404255,0.0425531914893617,0.6595744680851063,0.2765957446808511,0.02127659574468085,0.0425531914893617,0.0,0.6595744680851063,0.3191489361702128,0.02127659574468085,0.0,0.0,0.5531914893617021,0.2553191489361702,0.14893617021276595,0.0425531914893617,0.0,0.3829787234042553,0.3829787234042553,0.19148936170212766,0.0425531914893617,0.0,0.8085106382978723,0.0425531914893617,0.0425531914893617,0.0851063829787234,0.02127659574468085,0.574468085106383,0.14893617021276595,0.19148936170212766,0.0425531914893617,0.0425531914893617
50,0.959349593495935,0.04065040650406504,0.0,0.0,0.0,0.991869918699187,0.008130081300813009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8943089430894309,0.08130081300813008,0.024390243902439025,0.0,0.0,0.959349593495935,0.04065040650406504,0.0,0.0,0.0,0.8943089430894309,0.08130081300813008,0.024390243902439025,0.0,0.0,0.926829268292683,0.06504065040650407,0.008130081300813009,0.0,0.0,0.926829268292683,0.06504065040650407,0.0,0.008130081300813009,0.0,0.8943089430894309,0.08130081300813008,0.024390243902439025,0.0,0.0,0.8130081300813008,0.17886178861788618,0.008130081300813009,0.0,0.0,0.943089430894309,0.032520325203252036,0.024390243902439025,0.0,0.0,0.8861788617886179,0.08943089430894309,0.024390243902439025,0.0,0.0
51,0.9989754098360656,0.0010245901639344263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979508196721312,0.0010245901639344263,0.0010245901639344263,0.0,0.0,0.9943647540983607,0.004610655737704918,0.0010245901639344263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.983094262295082,0.01331967213114754,0.0025614754098360654,0.0010245901639344263,0.0,0.9994877049180327,0.0005122950819672131,0.0,0.0,0.0,0.9943647540983607,0.0056352459016393444,0.0,0.0,0.0,0.9953893442622951,0.004610655737704918,0.0,0.0,0.0,0.9994877049180327,0.0,0.0005122950819672131,0.0,0.0,0.9984631147540983,0.0015368852459016393,0.0,0.0,0.0
52,0.9858712715855573,0.0141287284144427,0.0,0.0,0.0,0.9905808477237049,0.008634222919937205,0.0007849293563579278,0.0,0.0,0.9905808477237049,0.006279434850863423,0.002354788069073783,0.0007849293563579278,0.0,0.978806907378336,0.013343799058084773,0.00706436420722135,0.0007849293563579278,0.0,0.9929356357927787,0.006279434850863423,0.0007849293563579278,0.0,0.0,0.9772370486656201,0.02119309262166405,0.0015698587127158557,0.0,0.0,0.9835164835164835,0.011773940345368918,0.003924646781789639,0.0007849293563579278,0.0,0.9945054945054945,0.005494505494505495,0.0,0.0,0.0,0.9819466248037677,0.014913657770800628,0.0031397174254317113,0.0,0.0,0.967032967032967,0.03218210361067504,0.0007849293563579278,0.0,0.0,0.9921507064364207,0.003924646781789639,0.0031397174254317113,0.0007849293563579278,0.0,0.9882260596546311,0.01098901098901099,0.0007849293563579278,0.0,0.0
53,0.99812382739212,0.001876172607879925,0.0,0.0,0.0,0.9995309568480301,0.00046904315196998124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99812382739212,0.0014071294559099437,0.00046904315196998124,0.0,0.0,0.9948405253283302,0.005159474671669793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9906191369606003,0.006097560975609756,0.003283302063789869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9962476547842402,0.0028142589118198874,0.0009380863039399625,0.0,0.0,0.9953095684803002,0.004690431519699813,0.0,0.0,0.0,0.99906191369606,0.0,0.0009380863039399625,0.0,0.0,0.9976547842401501,0.0023452157598499064,0.0,0.0,0.0
54,0.9977876106194691,0.0022123893805309734,0.0,0.0,0.0,0.9969026548672566,0.0028761061946902654,0.00022123893805309734,0.0,0.0,0.9980088495575221,0.001327433628318584,0.000663716814159292,0.0,0.0,0.9988938053097345,0.0011061946902654867,0.0,0.0,0.0,0.9966814159292036,0.0028761061946902654,0.0004424778761061947,0.0,0.0,0.9993362831858407,0.000663716814159292,0.0,0.0,0.0,0.9926991150442478,0.0048672566371681415,0.0017699115044247787,0.0004424778761061947,0.00022123893805309734,0.9995575221238938,0.0004424778761061947,0.0,0.0,0.0,0.9969026548672566,0.0028761061946902654,0.00022123893805309734,0.0,0.0,0.9969026548672566,0.003097345132743363,0.0,0.0,0.0,0.9997787610619469,0.0,0.0,0.00022123893805309734,0.0,0.9973451327433628,0.001991150442477876,0.000663716814159292,0.0,0.0
55,0.9941520467836257,0.005847953216374269,0.0,0.0,0.0,0.9941520467836257,0.001949317738791423,0.003898635477582846,0.0,0.0,0.9902534113060428,0.009746588693957114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9922027290448343,0.007797270955165692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980506822612085,0.001949317738791423,0.0,0.0,0.0,0.9961013645224172,0.003898635477582846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9961013645224172,0.001949317738791423,0.0,0.001949317738791423,0.0
56,0.9989361702127659,0.0010638297872340426,0.0,0.0,0.0,0.9973404255319149,0.0026595744680851063,0.0,0.0,0.0,0.9968085106382979,0.0026595744680851063,0.0005319148936170213,0.0,0.0,0.9962765957446809,0.0031914893617021275,0.0005319148936170213,0.0,0.0,0.9957446808510638,0.00425531914893617,0.0,0.0,0.0,0.9984042553191489,0.0015957446808510637,0.0,0.0,0.0,0.9845744680851064,0.01276595744680851,0.002127659574468085,0.0005319148936170213,0.0,0.999468085106383,0.0005319148936170213,0.0,0.0,0.0,0.9946808510638298,0.0047872340425531915,0.0005319148936170213,0.0,0.0,0.9946808510638298,0.005319148936170213,0.0,0.0,0.0,0.9984042553191489,0.0005319148936170213,0.0010638297872340426,0.0,0.0,0.9930851063829788,0.006914893617021276,0.0,0.0,0.0
57,0.3888888888888889,0.4444444444444444,0.16666666666666666,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.16666666666666666,0.5555555555555556,0.2222222222222222,0.05555555555555555,0.0,0.6111111111111112,0.2777777777777778,0.0,0.1111111111111111,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.4444444444444444,0.16666666666666666,0.3333333333333333,0.0,0.05555555555555555,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.5,0.16666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.2777777777777778,0.3888888888888889,0.05555555555555555,0.1111111111111111,0.16666666666666666
58,0.9130434782608695,0.043478260869565216,0.043478260869565216,0.0,0.0,0.8985507246376812,0.014492753623188406,0.057971014492753624,0.028985507246376812,0.0,0.8405797101449275,0.043478260869565216,0.057971014492753624,0.028985507246376812,0.028985507246376812,0.9130434782608695,0.014492753623188406,0.057971014492753624,0.0,0.014492753623188406,0.9130434782608695,0.028985507246376812,0.043478260869565216,0.0,0.014492753623188406,0.8405797101449275,0.043478260869565216,0.043478260869565216,0.07246376811594203,0.0,0.855072463768116,0.057971014492753624,0.057971014492753624,0.028985507246376812,0.0,0.927536231884058,0.057971014492753624,0.014492753623188406,0.0,0.0,0.9130434782608695,0.057971014492753624,0.028985507246376812,0.0,0.0,0.8260869565217391,0.057971014492753624,0.10144927536231885,0.014492753623188406,0.0,0.9130434782608695,0.014492753623188406,0.043478260869565216,0.028985507246376812,0.0,0.8840579710144928,0.028985507246376812,0.043478260869565216,0.028985507246376812,0.014492753623188406
59,0.7427184466019418,0.18932038834951456,0.06796116504854369,0.0,0.0,0.8349514563106796,0.11650485436893204,0.038834951456310676,0.009708737864077669,0.0,0.8446601941747572,0.09223300970873786,0.04854368932038835,0.014563106796116505,0.0,0.7233009708737864,0.13106796116504854,0.11165048543689321,0.02912621359223301,0.0048543689320388345,0.7961165048543689,0.1407766990291262,0.05825242718446602,0.0048543689320388345,0.0,0.5825242718446602,0.18932038834951456,0.18446601941747573,0.038834951456310676,0.0048543689320388345,0.8932038834951457,0.06796116504854369,0.024271844660194174,0.014563106796116505,0.0,0.7427184466019418,0.19902912621359223,0.05825242718446602,0.0,0.0,0.7669902912621359,0.10679611650485436,0.10679611650485436,0.019417475728155338,0.0,0.5145631067961165,0.33980582524271846,0.14563106796116504,0.0,0.0,0.7864077669902912,0.0825242718446602,0.10194174757281553,0.024271844660194174,0.0048543689320388345,0.616504854368932,0.23786407766990292,0.11650485436893204,0.02912621359223301,0.0
60,0.825,0.125,0.05,0.0,0.0,0.725,0.1,0.15,0.025,0.0,0.525,0.275,0.1,0.1,0.0,0.75,0.1,0.15,0.0,0.0,0.675,0.175,0.1,0.05,0.0,0.35,0.35,0.225,0.075,0.0,0.75,0.15,0.075,0.025,0.0,0.75,0.25,0.0,0.0,0.0,0.725,0.15,0.125,0.0,0.0,0.075,0.275,0.375,0.25,0.025,0.675,0.05,0.125,0.05,0.1,0.525,0.325,0.15,0.0,0.0
61,0.7205882352941176,0.19117647058823528,0.08823529411764706,0.0,0.0,0.7941176470588235,0.11764705882352941,0.08823529411764706,0.0,0.0,0.6764705882352942,0.14705882352941177,0.04411764705882353,0.1323529411764706,0.0,0.6911764705882353,0.14705882352941177,0.14705882352941177,0.014705882352941176,0.0,0.7058823529411765,0.19117647058823528,0.08823529411764706,0.014705882352941176,0.0,0.5147058823529411,0.27941176470588236,0.16176470588235295,0.04411764705882353,0.0,0.7647058823529411,0.16176470588235295,0.058823529411764705,0.0,0.014705882352941176,0.6323529411764706,0.17647058823529413,0.10294117647058823,0.07352941176470588,0.014705882352941176,0.8088235294117647,0.07352941176470588,0.11764705882352941,0.0,0.0,0.39705882352941174,0.35294117647058826,0.19117647058823528,0.04411764705882353,0.014705882352941176,0.8382352941176471,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.04411764705882353,0.5294117647058824,0.29411764705882354,0.1323529411764706,0.029411764705882353,0.014705882352941176
62,0.9988388295401764,0.0011611704598235022,0.0,0.0,0.0,0.9993032977241059,0.0006967022758941013,0.0,0.0,0.0,0.9988388295401764,0.0009289363678588017,0.00023223409196470042,0.0,0.0,0.9951230840687413,0.003483511379470506,0.0013934045517882026,0.0,0.0,0.9951230840687413,0.004644681839294009,0.0,0.00023223409196470042,0.0,1.0,0.0,0.0,0.0,0.0,0.9895494658615884,0.007199256850905713,0.0030190431955411053,0.00023223409196470042,0.0,0.9990710636321412,0.0009289363678588017,0.0,0.0,0.0,0.9962842545285648,0.003251277287505806,0.00046446818392940084,0.0,0.0,0.9951230840687413,0.004876915931258709,0.0,0.0,0.0,0.9988388295401764,0.00023223409196470042,0.0009289363678588017,0.0,0.0,0.9986065954482118,0.0013934045517882026,0.0,0.0,0.0
63,0.9967517401392111,0.0032482598607888632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9967517401392111,0.0027842227378190253,0.0004640371229698376,0.0,0.0,0.9921113689095128,0.00788863109048724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9879350348027842,0.010208816705336427,0.0013921113689095127,0.0004640371229698376,0.0,0.9990719257540603,0.0009280742459396752,0.0,0.0,0.0,0.9930394431554525,0.0069605568445475635,0.0,0.0,0.0,0.9902552204176334,0.009280742459396751,0.0004640371229698376,0.0,0.0,0.9981438515081207,0.0004640371229698376,0.0013921113689095127,0.0,0.0,0.9953596287703016,0.004640371229698376,0.0,0.0,0.0
64,0.9918433931484503,0.008156606851549755,0.0,0.0,0.0,0.9967373572593801,0.0032626427406199023,0.0,0.0,0.0,0.9918433931484503,0.008156606851549755,0.0,0.0,0.0,0.9804241435562806,0.01468189233278956,0.0032626427406199023,0.0016313213703099511,0.0,0.99836867862969,0.0,0.0016313213703099511,0.0,0.0,0.9608482871125612,0.037520391517128875,0.0016313213703099511,0.0,0.0,0.9820554649265906,0.01468189233278956,0.0016313213703099511,0.0016313213703099511,0.0,0.9853181076672104,0.013050570962479609,0.0016313213703099511,0.0,0.0,0.9885807504078303,0.011419249592169658,0.0,0.0,0.0,0.9787928221859706,0.021207177814029365,0.0,0.0,0.0,0.9918433931484503,0.0032626427406199023,0.004893964110929853,0.0,0.0,0.9787928221859706,0.01957585644371941,0.0016313213703099511,0.0,0.0
65,0.9911262798634812,0.0061433447098976105,0.0027303754266211604,0.0,0.0,0.9945392491467577,0.0034129692832764505,0.0013651877133105802,0.0006825938566552901,0.0,0.9938566552901024,0.0061433447098976105,0.0,0.0,0.0,0.9883959044368601,0.00955631399317406,0.0013651877133105802,0.0006825938566552901,0.0,0.9924914675767919,0.005460750853242321,0.0020477815699658703,0.0,0.0,0.985665529010239,0.013651877133105802,0.0006825938566552901,0.0,0.0,0.990443686006826,0.005460750853242321,0.0034129692832764505,0.0,0.0006825938566552901,0.9945392491467577,0.005460750853242321,0.0,0.0,0.0,0.9802047781569966,0.016382252559726963,0.0034129692832764505,0.0,0.0,0.9808873720136518,0.018430034129692834,0.0006825938566552901,0.0,0.0,0.9897610921501706,0.0061433447098976105,0.0034129692832764505,0.0006825938566552901,0.0,0.9822525597269625,0.017064846416382253,0.0006825938566552901,0.0,0.0
66,0.7674418604651163,0.1937984496124031,0.03875968992248062,0.0,0.0,0.8682170542635659,0.10852713178294573,0.007751937984496124,0.015503875968992248,0.0,0.8062015503875969,0.09302325581395349,0.08527131782945736,0.015503875968992248,0.0,0.6744186046511628,0.13953488372093023,0.16279069767441862,0.023255813953488372,0.0,0.7674418604651163,0.11627906976744186,0.10077519379844961,0.015503875968992248,0.0,0.5193798449612403,0.31007751937984496,0.14728682170542637,0.023255813953488372,0.0,0.9069767441860465,0.046511627906976744,0.031007751937984496,0.015503875968992248,0.0,0.8682170542635659,0.12403100775193798,0.007751937984496124,0.0,0.0,0.7131782945736435,0.14728682170542637,0.11627906976744186,0.023255813953488372,0.0,0.5348837209302325,0.32558139534883723,0.12403100775193798,0.015503875968992248,0.0,0.7829457364341085,0.10852713178294573,0.09302325581395349,0.015503875968992248,0.0,0.6821705426356589,0.21705426356589147,0.06201550387596899,0.03875968992248062,0.0
67,0.9988023952095808,0.0,0.0011976047904191617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9988023952095808,0.0011976047904191617,0.0,0.0,0.0,0.9988023952095808,0.0011976047904191617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9952095808383233,0.0011976047904191617,0.0023952095808383233,0.0011976047904191617,0.0,1.0,0.0,0.0,0.0,0.0,0.9988023952095808,0.0011976047904191617,0.0,0.0,0.0,0.9976047904191617,0.0023952095808383233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
