subid,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82
56,0.9933774834437086,0.006622516556291391,0.0,0.0,0.0,0.0,0.9867549668874173,0.009933774834437087,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.9900662251655629,0.0033112582781456954,0.0033112582781456954,0.0033112582781456954,0.0,0.0,0.0,0.0,0.9834437086092715,0.009933774834437087,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.9768211920529801,0.019867549668874173,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.9966887417218543,0.0033112582781456954,0.0,0.0,0.0,0.9304635761589404,0.06291390728476821,0.006622516556291391,0.0,0.0,0.9966887417218543,0.0033112582781456954,0.0,0.9735099337748344,0.023178807947019868,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.9768211920529801,0.019867549668874173,0.0033112582781456954,0.0,0.0,0.0,0.0,0.9966887417218543,0.0,0.0,0.0033112582781456954,0.0,0.0,0.0,0.0,0.9668874172185431,0.033112582781456956,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
58,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,0.7857142857142857,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.6428571428571429,0.21428571428571427,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,0.0,0.7857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.6428571428571429,0.35714285714285715,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,0.35714285714285715,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.7857142857142857,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
59,0.21875,0.28125,0.46875,0.03125,0.0,0.0,0.40625,0.1875,0.28125,0.125,0.0,0.0,0.0,0.0,0.4375,0.25,0.125,0.0625,0.09375,0.03125,0.0,0.0,0.28125,0.125,0.1875,0.15625,0.15625,0.0625,0.03125,0.0,0.34375,0.1875,0.25,0.125,0.09375,0.0,0.0,0.0,0.21875,0.3125,0.25,0.21875,0.0,0.53125,0.375,0.09375,0.0,0.0,0.25,0.75,0.0,0.34375,0.1875,0.15625,0.1875,0.09375,0.03125,0.0,0.0,0.1875,0.3125,0.375,0.125,0.0,0.0,0.0,0.375,0.0625,0.28125,0.125,0.03125,0.09375,0.03125,0.0,0.1875,0.28125,0.28125,0.21875,0.0,0.03125,0.0,0.0
60,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
61,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.25,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.0,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.75,0.08333333333333333,0.25,0.08333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.25,0.16666666666666666,0.08333333333333333,0.0,0.0,0.3333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.5,0.25,0.16666666666666666,0.0,0.0,0.0,0.0
62,0.9927536231884058,0.007246376811594203,0.0,0.0,0.0,0.0,0.9956521739130435,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.9942028985507246,0.002898550724637681,0.002898550724637681,0.0,0.0,0.0,0.0,0.0,0.9753623188405797,0.017391304347826087,0.004347826086956522,0.002898550724637681,0.0,0.0,0.0,0.0,0.972463768115942,0.02608695652173913,0.0,0.0,0.0014492753623188406,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9434782608695652,0.0536231884057971,0.0014492753623188406,0.0014492753623188406,0.0,0.9942028985507246,0.005797101449275362,0.0,0.9782608695652174,0.020289855072463767,0.0014492753623188406,0.0,0.0,0.0,0.0,0.0,0.9840579710144928,0.014492753623188406,0.0014492753623188406,0.0,0.0,0.0,0.0,0.9956521739130435,0.0,0.002898550724637681,0.0014492753623188406,0.0,0.0,0.0,0.0,0.9927536231884058,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0
63,0.9797687861271677,0.02023121387283237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9855491329479769,0.008670520231213872,0.002890173410404624,0.002890173410404624,0.0,0.0,0.0,0.0,0.9508670520231214,0.049132947976878616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.930635838150289,0.06647398843930635,0.002890173410404624,0.0,0.0,0.9942196531791907,0.005780346820809248,0.0,0.9595375722543352,0.04046242774566474,0.0,0.0,0.0,0.0,0.0,0.0,0.9595375722543352,0.04046242774566474,0.0,0.0,0.0,0.0,0.0,0.9913294797687862,0.002890173410404624,0.002890173410404624,0.002890173410404624,0.0,0.0,0.0,0.0,0.9797687861271677,0.02023121387283237,0.0,0.0,0.0,0.0,0.0,0.0
64,0.9509803921568627,0.049019607843137254,0.0,0.0,0.0,0.0,0.9705882352941176,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.9509803921568627,0.029411764705882353,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.9019607843137255,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0,0.0,0.0,0.0,0.9705882352941176,0.0196078431372549,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.8431372549019608,0.1568627450980392,0.0,0.0,0.0,0.8921568627450981,0.08823529411764706,0.0196078431372549,0.0,0.0,0.9215686274509803,0.0784313725490196,0.0,0.9117647058823529,0.0784313725490196,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.8921568627450981,0.10784313725490197,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.00980392156862745,0.029411764705882353,0.0196078431372549,0.0,0.0,0.0,0.0,0.8725490196078431,0.11764705882352941,0.00980392156862745,0.0,0.0,0.0,0.0,0.0
65,0.9529914529914529,0.038461538461538464,0.008547008547008548,0.0,0.0,0.0,0.9700854700854701,0.017094017094017096,0.004273504273504274,0.008547008547008548,0.0,0.0,0.0,0.0,0.9615384615384616,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.9401709401709402,0.038461538461538464,0.021367521367521368,0.0,0.0,0.0,0.0,0.0,0.9529914529914529,0.029914529914529916,0.017094017094017096,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.9529914529914529,0.038461538461538464,0.004273504273504274,0.004273504273504274,0.0,0.9829059829059829,0.017094017094017096,0.0,0.9102564102564102,0.07264957264957266,0.01282051282051282,0.004273504273504274,0.0,0.0,0.0,0.0,0.9230769230769231,0.07264957264957266,0.004273504273504274,0.0,0.0,0.0,0.0,0.9487179487179487,0.01282051282051282,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.9316239316239316,0.05555555555555555,0.008547008547008548,0.004273504273504274,0.0,0.0,0.0,0.0
66,0.3,0.5,0.2,0.0,0.0,0.0,0.55,0.15,0.2,0.05,0.05,0.0,0.0,0.0,0.4,0.2,0.1,0.15,0.15,0.0,0.0,0.0,0.25,0.05,0.25,0.15,0.3,0.0,0.0,0.0,0.35,0.15,0.25,0.1,0.1,0.05,0.0,0.0,0.05,0.5,0.35,0.1,0.0,0.5,0.4,0.1,0.0,0.0,0.55,0.45,0.0,0.25,0.25,0.15,0.25,0.0,0.1,0.0,0.0,0.2,0.25,0.35,0.2,0.0,0.0,0.0,0.45,0.05,0.1,0.25,0.1,0.05,0.0,0.0,0.25,0.35,0.15,0.2,0.05,0.0,0.0,0.0
67,0.9925373134328358,0.0,0.007462686567164179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925373134328358,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.9925373134328358,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9776119402985075,0.014925373134328358,0.007462686567164179,0.0,0.0,1.0,0.0,0.0,0.9925373134328358,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.9850746268656716,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.45454545454545453,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0,0.45454545454545453,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0,0.18181818181818182,0.45454545454545453,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.0,0.0,0.0,0.0,0.0
69,0.9427312775330396,0.05286343612334802,0.004405286343612335,0.0,0.0,0.0,0.9559471365638766,0.030837004405286344,0.013215859030837005,0.0,0.0,0.0,0.0,0.0,0.973568281938326,0.00881057268722467,0.01762114537444934,0.0,0.0,0.0,0.0,0.0,0.960352422907489,0.022026431718061675,0.01762114537444934,0.0,0.0,0.0,0.0,0.0,0.9779735682819384,0.01762114537444934,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.920704845814978,0.07929515418502203,0.0,0.0,0.0,0.960352422907489,0.039647577092511016,0.0,0.0,0.0,0.9647577092511013,0.03524229074889868,0.0,0.9295154185022027,0.06167400881057269,0.00881057268722467,0.0,0.0,0.0,0.0,0.0,0.920704845814978,0.07488986784140969,0.004405286343612335,0.0,0.0,0.0,0.0,0.960352422907489,0.01762114537444934,0.01762114537444934,0.004405286343612335,0.0,0.0,0.0,0.0,0.9251101321585903,0.05726872246696035,0.013215859030837005,0.004405286343612335,0.0,0.0,0.0,0.0
70,1.0,0.0,0.0,0.0,0.0,0.0,0.9988950276243094,0.0,0.0011049723756906078,0.0,0.0,0.0,0.0,0.0,0.9955801104972376,0.0022099447513812156,0.0022099447513812156,0.0,0.0,0.0,0.0,0.0,0.9988950276243094,0.0011049723756906078,0.0,0.0,0.0,0.0,0.0,0.0,0.9955801104972376,0.004419889502762431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9933701657458563,0.0066298342541436465,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977900552486187,0.0022099447513812156,0.0,0.0,0.0,0.0,0.0,0.0
71,0.5689655172413793,0.25862068965517243,0.15517241379310345,0.017241379310344827,0.0,0.0,0.7241379310344828,0.05172413793103448,0.13793103448275862,0.06896551724137931,0.0,0.017241379310344827,0.0,0.0,0.6379310344827587,0.15517241379310345,0.10344827586206896,0.05172413793103448,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.0,0.6206896551724138,0.08620689655172414,0.10344827586206896,0.13793103448275862,0.017241379310344827,0.034482758620689655,0.0,0.0,0.7068965517241379,0.10344827586206896,0.10344827586206896,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.0,0.0,0.5689655172413793,0.15517241379310345,0.20689655172413793,0.06896551724137931,0.0,0.6896551724137931,0.27586206896551724,0.034482758620689655,0.0,0.0,0.603448275862069,0.39655172413793105,0.0,0.5,0.25862068965517243,0.10344827586206896,0.08620689655172414,0.017241379310344827,0.034482758620689655,0.0,0.0,0.5344827586206896,0.2413793103448276,0.1896551724137931,0.017241379310344827,0.0,0.017241379310344827,0.0,0.6724137931034483,0.1206896551724138,0.08620689655172414,0.05172413793103448,0.034482758620689655,0.034482758620689655,0.0,0.0,0.5344827586206896,0.1896551724137931,0.15517241379310345,0.10344827586206896,0.0,0.0,0.0,0.017241379310344827
72,0.8589743589743589,0.14102564102564102,0.0,0.0,0.0,0.0,0.9487179487179487,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.05128205128205128,0.01282051282051282,0.01282051282051282,0.0,0.0,0.0,0.0,0.9487179487179487,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.02564102564102564,0.0,0.0,0.0,0.8461538461538461,0.14102564102564102,0.01282051282051282,0.0,0.0,0.9615384615384616,0.038461538461538464,0.0,0.9487179487179487,0.038461538461538464,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.8717948717948718,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.01282051282051282,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0
74,0.7564102564102564,0.10256410256410256,0.1282051282051282,0.0,0.01282051282051282,0.0,0.8589743589743589,0.038461538461538464,0.0641025641025641,0.01282051282051282,0.02564102564102564,0.0,0.0,0.0,0.8333333333333334,0.038461538461538464,0.02564102564102564,0.0641025641025641,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.0,0.8589743589743589,0.038461538461538464,0.02564102564102564,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.0,0.0,0.8589743589743589,0.038461538461538464,0.038461538461538464,0.01282051282051282,0.038461538461538464,0.01282051282051282,0.0,0.0,0.8076923076923077,0.11538461538461539,0.07692307692307693,0.0,0.0,0.7948717948717948,0.15384615384615385,0.05128205128205128,0.0,0.0,0.8589743589743589,0.14102564102564102,0.0,0.8333333333333334,0.0641025641025641,0.0641025641025641,0.038461538461538464,0.0,0.0,0.0,0.0,0.7564102564102564,0.14102564102564102,0.10256410256410256,0.0,0.0,0.0,0.0,0.8717948717948718,0.08974358974358974,0.01282051282051282,0.01282051282051282,0.0,0.01282051282051282,0.0,0.0,0.7948717948717948,0.11538461538461539,0.038461538461538464,0.05128205128205128,0.0,0.0,0.0,0.0
75,0.8085106382978723,0.1276595744680851,0.0425531914893617,0.02127659574468085,0.0,0.0,0.8723404255319149,0.0851063829787234,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.8723404255319149,0.0,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.0,0.0,0.0,0.851063829787234,0.02127659574468085,0.06382978723404255,0.0,0.02127659574468085,0.0425531914893617,0.0,0.0,0.8723404255319149,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.0,0.7659574468085106,0.1276595744680851,0.10638297872340426,0.0,0.0,0.7872340425531915,0.10638297872340426,0.0851063829787234,0.02127659574468085,0.0,0.851063829787234,0.14893617021276595,0.0,0.7872340425531915,0.0851063829787234,0.06382978723404255,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0,0.7659574468085106,0.10638297872340426,0.0851063829787234,0.02127659574468085,0.02127659574468085,0.0,0.0,0.9148936170212766,0.0425531914893617,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.7872340425531915,0.10638297872340426,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0
76,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.9548192771084337,0.045180722891566265,0.0,0.0,0.0,0.0,0.9939759036144579,0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.9909638554216867,0.009036144578313253,0.0,0.0,0.0,0.0,0.0,0.0,0.9909638554216867,0.006024096385542169,0.0,0.0030120481927710845,0.0,0.0,0.0,0.0,0.9939759036144579,0.0030120481927710845,0.0030120481927710845,0.0,0.0,0.0,0.0,0.0,0.9909638554216867,0.009036144578313253,0.0,0.0,0.0,0.9698795180722891,0.02710843373493976,0.0030120481927710845,0.0,0.0,1.0,0.0,0.0,0.9819277108433735,0.018072289156626505,0.0,0.0,0.0,0.0,0.0,0.0,0.9849397590361446,0.015060240963855422,0.0,0.0,0.0,0.0,0.0,0.9969879518072289,0.0,0.0030120481927710845,0.0,0.0,0.0,0.0,0.0,0.9849397590361446,0.015060240963855422,0.0,0.0,0.0,0.0,0.0,0.0
78,0.9790575916230366,0.020942408376963352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790575916230366,0.015706806282722512,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.9738219895287958,0.005235602094240838,0.020942408376963352,0.0,0.0,0.0,0.0,0.0,0.9790575916230366,0.015706806282722512,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9476439790575916,0.041884816753926704,0.010471204188481676,0.0,0.0,0.9895287958115183,0.010471204188481676,0.0,0.9528795811518325,0.04712041884816754,0.0,0.0,0.0,0.0,0.0,0.0,0.9738219895287958,0.02617801047120419,0.0,0.0,0.0,0.0,0.0,0.9895287958115183,0.0,0.010471204188481676,0.0,0.0,0.0,0.0,0.0,0.9685863874345549,0.031413612565445025,0.0,0.0,0.0,0.0,0.0,0.0
79,0.9924924924924925,0.0075075075075075074,0.0,0.0,0.0,0.0,0.996996996996997,0.003003003003003003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924924924924925,0.0045045045045045045,0.003003003003003003,0.0,0.0,0.0,0.0,0.0,0.9924924924924925,0.0075075075075075074,0.0,0.0,0.0,0.0,0.0,0.0,0.9984984984984985,0.0015015015015015015,0.0,0.0,0.0,0.9669669669669669,0.03153153153153153,0.0015015015015015015,0.0,0.0,0.9984984984984985,0.0015015015015015015,0.0,0.9804804804804805,0.01951951951951952,0.0,0.0,0.0,0.0,0.0,0.0,0.9864864864864865,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.9924924924924925,0.0045045045045045045,0.003003003003003003,0.0,0.0,0.0,0.0,0.0,0.9954954954954955,0.0045045045045045045,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
81,0.9722222222222222,0.027777777777777776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,0.9722222222222222,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
82,0.7614678899082569,0.21100917431192662,0.027522935779816515,0.0,0.0,0.0,0.8256880733944955,0.10091743119266056,0.05504587155963303,0.01834862385321101,0.0,0.0,0.0,0.0,0.8532110091743119,0.10091743119266056,0.027522935779816515,0.01834862385321101,0.0,0.0,0.0,0.0,0.6972477064220184,0.09174311926605505,0.08256880733944955,0.08256880733944955,0.01834862385321101,0.027522935779816515,0.0,0.0,0.7247706422018348,0.11009174311926606,0.09174311926605505,0.05504587155963303,0.01834862385321101,0.0,0.0,0.0,0.6330275229357798,0.22935779816513763,0.09174311926605505,0.045871559633027525,0.0,0.8256880733944955,0.1651376146788991,0.009174311926605505,0.0,0.0,0.6146788990825688,0.3669724770642202,0.01834862385321101,0.7339449541284404,0.1651376146788991,0.06422018348623854,0.01834862385321101,0.01834862385321101,0.0,0.0,0.0,0.42201834862385323,0.45871559633027525,0.11926605504587157,0.0,0.0,0.0,0.0,0.7522935779816514,0.08256880733944955,0.10091743119266056,0.05504587155963303,0.009174311926605505,0.0,0.0,0.0,0.5596330275229358,0.3302752293577982,0.10091743119266056,0.0,0.009174311926605505,0.0,0.0,0.0
83,0.13636363636363635,0.4090909090909091,0.3181818181818182,0.045454545454545456,0.09090909090909091,0.0,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.0,0.0,0.3181818181818182,0.4090909090909091,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.0,0.0,0.3181818181818182,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.045454545454545456,0.0,0.3181818181818182,0.09090909090909091,0.13636363636363635,0.3181818181818182,0.13636363636363635,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.4090909090909091,0.045454545454545456,0.0,0.3181818181818182,0.22727272727272727,0.3181818181818182,0.045454545454545456,0.09090909090909091,0.2727272727272727,0.7272727272727273,0.0,0.13636363636363635,0.18181818181818182,0.2727272727272727,0.3181818181818182,0.045454545454545456,0.0,0.045454545454545456,0.0,0.18181818181818182,0.2727272727272727,0.3181818181818182,0.13636363636363635,0.09090909090909091,0.0,0.0,0.4090909090909091,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.22727272727272727,0.0,0.0,0.18181818181818182,0.13636363636363635,0.36363636363636365,0.22727272727272727,0.09090909090909091,0.0,0.0,0.0
